Date,Returns,Social_Scores,Environment_Scores,Sentiment_Scores
3/17/2021,0.014188829,0,9.66,0
3/18/2021,-0.034358823,0,9.66,0
3/19/2021,0.015511931,0,9.66,0
3/22/2021,0.011678252,0,9.66,0
3/23/2021,0.008560268,0,9.66,0
3/24/2021,-0.016073285,0,9.66,0
3/25/2021,-0.013219674,0,9.66,0.138192105
3/26/2021,0.001894132,0,9.66,0.08446
3/29/2021,0.007765307,0,9.66,0.086077778
3/30/2021,-0.006645558,0,9.66,0.18764
3/31/2021,0.012696025,0,9.66,0.1909
4/1/2021,0.021628374,0,9.66,0.286064706
4/5/2021,0.020794046,0,9.66,0
4/6/2021,-0.000901815,0,9.66,0
4/7/2021,0.01723726,0,9.66,0
4/8/2021,0.006071299,0,9.66,0
4/9/2021,0.022095566,0,9.66,0
4/12/2021,0.002132122,0,9.66,0
4/13/2021,0.006098766,0,9.66,0
4/14/2021,-0.019705882,0,9.66,0
4/15/2021,0.013828409,0,9.66,0
4/16/2021,0.006022288,0,9.66,0
4/19/2021,-0.008068956,0,9.66,0
4/20/2021,-0.011067603,0,9.66,0
4/21/2021,0.008195688,0,9.66,0
4/22/2021,-0.015758377,0,9.66,0
4/23/2021,0.009622079,0,9.66,0
4/26/2021,0.020389873,0,9.66,0
4/27/2021,0.002472846,0,9.66,0
4/28/2021,0.012017823,0,9.66,0
4/29/2021,0.003703935,0,9.66,0
4/30/2021,-0.001120654,0,9.66,0
5/3/2021,-0.023340101,0,9.66,0
5/4/2021,-0.022034577,0,9.66,0
5/5/2021,-0.012479378,0,9.66,0
5/6/2021,0.010955401,0,9.66,0
5/7/2021,-0.004464113,0,9.66,0
5/10/2021,-0.030720563,0,9.66,0
5/11/2021,0.010474856,0,9.66,0
5/12/2021,-0.022323816,0,9.66,0
5/13/2021,0.003023544,0,9.66,0.138192105
5/14/2021,0.019430813,0,9.66,0.08446
5/17/2021,0.014735174,0,9.66,0.086077778
5/18/2021,-0.011653003,0,9.66,0.18764
5/19/2021,-0.000148496,0,9.66,0.1909
5/20/2021,0.004913634,0,9.66,0.286064706
5/21/2021,-0.013732835,0,9.66,0
5/24/2021,0.013084254,0,9.66,0
5/25/2021,0.004332851,0,9.66,0
5/26/2021,0.001874737,0,9.66,0
5/27/2021,-0.010734483,0,9.66,0
5/28/2021,-0.002179504,0,9.66,0
6/1/2021,-0.001371415,0,9.66,0
6/2/2021,0.004766001,0,9.66,0
6/3/2021,-0.014526941,0,9.66,0
6/4/2021,0.006027581,0,9.66,0
6/7/2021,-0.002560636,0,0,0
6/8/2021,0.020669134,0,0,0
6/9/2021,0.005220349,0,0,0
6/10/2021,0.020876827,0,0,0
6/11/2021,-0.000841827,0,0,0
6/14/2021,0.0110672,0,0,0
6/15/2021,-0.000218754,0,0,0
6/16/2021,0.009494202,0,0,0
6/17/2021,0.02166459,0,0,0
6/18/2021,-0.000670658,0,0,0
6/21/2021,-0.00944677,0,0,0
6/22/2021,0.014904626,0,0,0
6/23/2021,-0.000462103,0,0,0
6/24/2021,-0.015622946,0,0,0
6/25/2021,-0.013806614,0,0,0
6/28/2021,0.012474035,0,0,0
6/29/2021,0.00123407,0,0,0
6/30/2021,-0.002314286,0,0,0
7/1/2021,-0.002090002,0,0,0
7/2/2021,0.022723767,0,0,0
7/6/2021,0.046927072,0,0,0
7/7/2021,0.005669631,0,0,0
7/8/2021,0.009422178,0,0,0
7/9/2021,-0.003234655,0,0,0
7/12/2021,-0.000212414,0,0,0
7/13/2021,-0.011076882,0,0,0
7/14/2021,0.001174708,0,0,0
7/15/2021,-0.013711127,0,0,0
7/16/2021,-0.015854282,0,0,0
7/19/2021,-0.006726996,0,0,0
7/20/2021,0.006648614,0,0,0
7/21/2021,0.003361145,0,0,0
7/22/2021,0.014735602,0,0,0
7/23/2021,0.005115368,0,0,0
7/26/2021,0.011808703,0,0,0
7/27/2021,-0.019846959,0,0,0
7/28/2021,0.001083771,0,0,0
7/29/2021,-0.008373958,0,0,0
7/30/2021,-0.075648859,0,0,0
8/2/2021,0.001168982,0,0,0
8/3/2021,0.010433804,0,0,0
8/4/2021,-0.003422222,0,0,0
8/5/2021,0.006340326,0,0,0
8/6/2021,-0.009197317,0,0,0
8/9/2021,-0.000917752,0,0,0
8/10/2021,-0.006340817,0,0,0
8/11/2021,-0.008603607,0,0,0
8/12/2021,0.003459754,0,0,0
8/13/2021,-0.002884828,0,0,0
8/16/2021,0.001524003,0,0,0
8/17/2021,-0.017287118,0,0,0
8/18/2021,-0.012566469,0,0,0
8/19/2021,-0.004207762,0,0,0
8/20/2021,0.003827135,0,0,0
8/23/2021,0.020600374,0,0,0
8/24/2021,0.0122203,0,0,0
8/25/2021,-0.001996533,0,0,0
8/26/2021,0.005098257,0,0,0
8/27/2021,0.010141702,0,0,0
8/30/2021,0.021477055,0,0,0
8/31/2021,0.0143852,0,0,0
9/1/2021,0.002365444,0,0,0
9/2/2021,-0.004564496,0,0,0
9/3/2021,0.004311122,0,0,0
9/7/2021,0.008982042,0,0,0
9/8/2021,0.004619157,0,0,0
9/9/2021,-0.011726021,0,0,0
9/10/2021,-0.004308071,0,0,0
9/13/2021,-0.00345329,0,0,0
9/14/2021,-0.002073928,0,0,0
9/15/2021,0.007475374,0,0,0
9/16/2021,0.003581905,0,0,0
9/17/2021,-0.007373337,0,0,0
9/20/2021,-0.03084171,0,0,0
9/21/2021,-0.003605802,0,0,0
9/22/2021,0.010892404,0,0,0
9/23/2021,0.010635923,0,0,0
9/24/2021,0.002786891,0,0,0
9/27/2021,-0.005756782,0,0,0
9/28/2021,-0.026378556,0,0,0
9/29/2021,-0.004475278,0,0,0
9/30/2021,-0.004871098,0,0,0
10/1/2021,-0.000541859,0,0,0
10/4/2021,-0.028471696,0,0,0.138192105
10/5/2021,0.0097875,0,0,0.08446
10/6/2021,0.012732074,0,0,0.086077778
10/7/2021,0.012391109,0,0,0.18764
10/8/2021,-0.004181713,0,0,0.1909
10/11/2021,-0.009610482,0,0,0.286064706
